A_Stkcd,Enddt,ROETTM
600720.SH,2016/12/31,3.4176
600724.SH,2016/12/31,4.9249
600729.SH,2016/12/31,9.0037
600736.SH,2016/12/31,5.7671
600737.SH,2016/12/31,7.7436
600741.SH,2016/12/31,15.9482
600742.SH,2016/12/31,9.9588
600743.SH,2016/12/31,11.0404
600748.SH,2016/12/31,6.0771
600750.SH,2016/12/31,14.5195
600754.SH,2016/12/31,5.4259
600755.SH,2016/12/31,6.786
600756.SH,2016/12/31,5.6445
600757.SH,2016/12/31,10.7036
600758.SH,2016/12/31,3.369
600761.SH,2016/12/31,9.1818
600764.SH,2016/12/31,1.4197
600765.SH,2016/12/31,6.921
600773.SH,2016/12/31,2.8684
600774.SH,2016/12/31,2.0276
600775.SH,2016/12/31,3.5913
600776.SH,2016/12/31,3.0761
600779.SH,2016/12/31,15.2969
600782.SH,2016/12/31,5.8659
600783.SH,2016/12/31,10.014
600784.SH,2016/12/31,2.6049
600785.SH,2016/12/31,3.2814
600787.SH,2016/12/31,8.1979
600789.SH,2016/12/31,1.5686
600790.SH,2016/12/31,7.4976
600791.SH,2016/12/31,2.9992
600794.SH,2016/12/31,1.2284
600795.SH,2016/12/31,9.0874
600797.SH,2016/12/31,10.8244
600798.SH,2016/12/31,3.2569
600801.SH,2016/12/31,4.5217
600802.SH,2016/12/31,1.8807
600803.SH,2016/12/31,11.4147
600805.SH,2016/12/31,1.6786
600808.SH,2016/12/31,6.2178
600809.SH,2016/12/31,12.7126
600810.SH,2016/12/31,3.4473
600812.SH,2016/12/31,1.0242
600814.SH,2016/12/31,8.8135
600819.SH,2016/12/31,7.4727
600820.SH,2016/12/31,9.2841
600823.SH,2016/12/31,10.6987
600824.SH,2016/12/31,7.3674
600825.SH,2016/12/31,1.8691
600826.SH,2016/12/31,21.8069
600827.SH,2016/12/31,5.4287
600828.SH,2016/12/31,14.5418
600830.SH,2016/12/31,6.754
600831.SH,2016/12/31,4.7563
600833.SH,2016/12/31,6.3148
600834.SH,2016/12/31,3.6238
600835.SH,2016/12/31,15.7261
600837.SH,2016/12/31,7.3035
600838.SH,2016/12/31,14.708
600839.SH,2016/12/31,4.3999
600841.SH,2016/12/31,2.7712
600845.SH,2016/12/31,8.0901
600846.SH,2016/12/31,9.5135
600850.SH,2016/12/31,14.7776
600851.SH,2016/12/31,2.1694
600853.SH,2016/12/31,3.557
600855.SH,2016/12/31,6.5437
600857.SH,2016/12/31,6.6807
600858.SH,2016/12/31,0.7411
600859.SH,2016/12/31,5.5397
600861.SH,2016/12/31,3.7701
600863.SH,2016/12/31,3.2383
600864.SH,2016/12/31,2.5254
600865.SH,2016/12/31,5.4134
600867.SH,2016/12/31,16.2703
600868.SH,2016/12/31,3.0586
600872.SH,2016/12/31,12.9452
600873.SH,2016/12/31,11.4926
600874.SH,2016/12/31,9.3409
600875.SH,2016/12/31,-8.4387
600880.SH,2016/12/31,1.662
600883.SH,2016/12/31,2.1957
600884.SH,2016/12/31,4.0549
600885.SH,2016/12/31,17.1305
600886.SH,2016/12/31,13.6555
600887.SH,2016/12/31,24.5294
600888.SH,2016/12/31,1.2066
600889.SH,2016/12/31,6.1416
600893.SH,2016/12/31,5.7052
600894.SH,2016/12/31,15.5197
600895.SH,2016/12/31,8.8052
600897.SH,2016/12/31,12.08
600900.SH,2016/12/31,16.2101
600908.SH,2016/12/31,10.177
600917.SH,2016/12/31,10.2407
600958.SH,2016/12/31,5.7159
600959.SH,2016/12/31,6.7417
600960.SH,2016/12/31,2.7492
600963.SH,2016/12/31,0.5374
600965.SH,2016/12/31,10.5303
600966.SH,2016/12/31,4.8867
600967.SH,2016/12/31,6.8534
600969.SH,2016/12/31,3.0923
600970.SH,2016/12/31,7.4613
600971.SH,2016/12/31,0.6226
600973.SH,2016/12/31,7.376
600976.SH,2016/12/31,6.3753
600979.SH,2016/12/31,6.5252
600981.SH,2016/12/31,8.2809
600982.SH,2016/12/31,3.471
600983.SH,2016/12/31,6.9601
600985.SH,2016/12/31,7.2667
600987.SH,2016/12/31,17.2679
600990.SH,2016/12/31,11.3491
600992.SH,2016/12/31,1.5474
600993.SH,2016/12/31,12.8973
600995.SH,2016/12/31,10.0048
600997.SH,2016/12/31,6.1443
600998.SH,2016/12/31,7.7739
600999.SH,2016/12/31,9.0319
601000.SH,2016/12/31,9.7381
601003.SH,2016/12/31,4.2382
601006.SH,2016/12/31,7.9803
601007.SH,2016/12/31,2.9752
601008.SH,2016/12/31,0.2656
601009.SH,2016/12/31,13.3421
601010.SH,2016/12/31,6.1094
601012.SH,2016/12/31,15.3305
601016.SH,2016/12/31,2.9689
601018.SH,2016/12/31,6.6462
601038.SH,2016/12/31,4.6253
601058.SH,2016/12/31,7.9926
601069.SH,2016/12/31,7.4245
601088.SH,2016/12/31,7.2712
601098.SH,2016/12/31,14.1748
601099.SH,2016/12/31,5.6504
601100.SH,2016/12/31,2.0074
601101.SH,2016/12/31,0.3433
601107.SH,2016/12/31,7.8592
601111.SH,2016/12/31,9.8931
601116.SH,2016/12/31,6.3158
601117.SH,2016/12/31,6.4446
601118.SH,2016/12/31,0.763
601126.SH,2016/12/31,7.6891
601137.SH,2016/12/31,6.6353
601139.SH,2016/12/31,10.0086
601158.SH,2016/12/31,7.963
601166.SH,2016/12/31,15.38
601168.SH,2016/12/31,0.8695
601169.SH,2016/12/31,12.526
601177.SH,2016/12/31,0.4533
601179.SH,2016/12/31,5.938
601186.SH,2016/12/31,10.6715
601188.SH,2016/12/31,7.6962
601198.SH,2016/12/31,7.3856
601199.SH,2016/12/31,12.8024
601208.SH,2016/12/31,1.8276
601211.SH,2016/12/31,9.8449
601216.SH,2016/12/31,11.5878
601222.SH,2016/12/31,5.8427
601225.SH,2016/12/31,8.016
601226.SH,2016/12/31,-2.643
601229.SH,2016/12/31,12.3593
601231.SH,2016/12/31,10.6914
601233.SH,2016/12/31,10.3157
601238.SH,2016/12/31,14.356
601288.SH,2016/12/31,13.954
601311.SH,2016/12/31,10.6624
601318.SH,2016/12/31,16.2718
601328.SH,2016/12/31,10.6828
601333.SH,2016/12/31,4.1286
601336.SH,2016/12/31,8.3596
601339.SH,2016/12/31,8.2913
601360.SH,2016/12/31,9.4352
601368.SH,2016/12/31,10.3638
601369.SH,2016/12/31,3.9511
601377.SH,2016/12/31,6.4567
601388.SH,2016/12/31,1.1845
601390.SH,2016/12/31,8.9139
601398.SH,2016/12/31,14.1261
601500.SH,2016/12/31,6.7225
601515.SH,2016/12/31,16.2928
601518.SH,2016/12/31,7.2301
601555.SH,2016/12/31,7.4073
601566.SH,2016/12/31,9.4884
601567.SH,2016/12/31,11.59
601579.SH,2016/12/31,4.8761
601588.SH,2016/12/31,5.1506
601599.SH,2016/12/31,6.6997
601601.SH,2016/12/31,9.1505
601607.SH,2016/12/31,10.108
601608.SH,2016/12/31,-22.2988
601611.SH,2016/12/31,9.3456
601616.SH,2016/12/31,-4.8148
601618.SH,2016/12/31,7.6196
601628.SH,2016/12/31,6.2996
601633.SH,2016/12/31,22.3093
601636.SH,2016/12/31,13.8602
601666.SH,2016/12/31,6.9169
601668.SH,2016/12/31,15.6806
601669.SH,2016/12/31,10.9801
601677.SH,2016/12/31,6.9412
601678.SH,2016/12/31,7.2026
601688.SH,2016/12/31,7.4334
601699.SH,2016/12/31,4.6786
601700.SH,2016/12/31,6.8609
601717.SH,2016/12/31,0.6409
601718.SH,2016/12/31,8.7666
601727.SH,2016/12/31,4.5687
601766.SH,2016/12/31,10.7724
601777.SH,2016/12/31,1.2269
601788.SH,2016/12/31,6.3841
601789.SH,2016/12/31,8.0017
601799.SH,2016/12/31,9.3323
601800.SH,2016/12/31,10.4863
601801.SH,2016/12/31,12.3803
601808.SH,2016/12/31,-32.5401
601811.SH,2016/12/31,7.7674
601818.SH,2016/12/31,12.1096
601857.SH,2016/12/31,0.6642
601872.SH,2016/12/31,10.8332
601877.SH,2016/12/31,16.328
601880.SH,2016/12/31,2.9877
601882.SH,2016/12/31,5.8548
601886.SH,2016/12/31,5.2615
601888.SH,2016/12/31,14.3515
601890.SH,2016/12/31,1.8377
601898.SH,2016/12/31,2.3586
601899.SH,2016/12/31,6.6269
601900.SH,2016/12/31,11.7967
601901.SH,2016/12/31,7.252
601908.SH,2016/12/31,4.1261
601918.SH,2016/12/31,5.3564
601928.SH,2016/12/31,10.0671
601929.SH,2016/12/31,5.9008
601933.SH,2016/12/31,6.4693
601939.SH,2016/12/31,14.6819
601958.SH,2016/12/31,0.4235
601965.SH,2016/12/31,8.4618
601966.SH,2016/12/31,12.6157
601968.SH,2016/12/31,0.4917
601985.SH,2016/12/31,11.0348
601988.SH,2016/12/31,11.6583
601989.SH,2016/12/31,1.2339
601991.SH,2016/12/31,-6.6048
601992.SH,2016/12/31,6.0783
601996.SH,2016/12/31,5.0036
601997.SH,2016/12/31,17.2885
601998.SH,2016/12/31,10.9774
601999.SH,2016/12/31,6.3592
603000.SH,2016/12/31,3.8773
603001.SH,2016/12/31,7.4535
603002.SH,2016/12/31,2.5944
603005.SH,2016/12/31,3.1508
603006.SH,2016/12/31,15.5543
603008.SH,2016/12/31,8.4299
603010.SH,2016/12/31,14.1932
603011.SH,2016/12/31,3.0579
603012.SH,2016/12/31,3.9678
603015.SH,2016/12/31,4.7585
603017.SH,2016/12/31,7.7821
603018.SH,2016/12/31,11.0338
603019.SH,2016/12/31,7.7196
603020.SH,2016/12/31,10.4348
603025.SH,2016/12/31,15.6936
603027.SH,2016/12/31,11.2406
603036.SH,2016/12/31,6.9095
603037.SH,2016/12/31,21.4049
603039.SH,2016/12/31,22.111
603040.SH,2016/12/31,19.8365
603058.SH,2016/12/31,12.0483
603060.SH,2016/12/31,12.4708
603066.SH,2016/12/31,10.2901
603077.SH,2016/12/31,3.0393
603088.SH,2016/12/31,4.5787
603089.SH,2016/12/31,21.7528
603100.SH,2016/12/31,6.8564
603116.SH,2016/12/31,8.732
603118.SH,2016/12/31,8.0134
603123.SH,2016/12/31,3.8202
603126.SH,2016/12/31,8.7109
603128.SH,2016/12/31,6.3382
603158.SH,2016/12/31,13.4913
603159.SH,2016/12/31,10.8927
603166.SH,2016/12/31,4.8362
603167.SH,2016/12/31,7.4336
603186.SH,2016/12/31,15.6132
603198.SH,2016/12/31,17.3686
603199.SH,2016/12/31,7.7437
603203.SH,2016/12/31,16.3931
603222.SH,2016/12/31,5.4435
603223.SH,2016/12/31,9.1785
603258.SH,2016/12/31,16.5256
603288.SH,2016/12/31,28.3922
603298.SH,2016/12/31,12.581
603299.SH,2016/12/31,1.1687
603306.SH,2016/12/31,20.1931
603308.SH,2016/12/31,1.978
603309.SH,2016/12/31,9.2425
603311.SH,2016/12/31,10.7343
603328.SH,2016/12/31,12.3961
603338.SH,2016/12/31,16.097
603355.SH,2016/12/31,16.8491
603358.SH,2016/12/31,23.087
603366.SH,2016/12/31,6.4478
603368.SH,2016/12/31,10.063
603369.SH,2016/12/31,16.3434
603393.SH,2016/12/31,11.3724
603416.SH,2016/12/31,12.1396
603421.SH,2016/12/31,16.0508
603444.SH,2016/12/31,30.3905
603456.SH,2016/12/31,4.3545
603508.SH,2016/12/31,7.6352
603519.SH,2016/12/31,10.5475
603520.SH,2016/12/31,9.397
603556.SH,2016/12/31,12.4613
603558.SH,2016/12/31,5.631
603566.SH,2016/12/31,12.695
603567.SH,2016/12/31,11.8468
603568.SH,2016/12/31,17.1306
603579.SH,2016/12/31,45.7963
603585.SH,2016/12/31,13.7775
603588.SH,2016/12/31,7.9414
603589.SH,2016/12/31,18.4733
603599.SH,2016/12/31,7.5322
603600.SH,2016/12/31,19.3097
603601.SH,2016/12/31,7.426
603606.SH,2016/12/31,6.074
603609.SH,2016/12/31,14.2034
603611.SH,2016/12/31,11.1871
603618.SH,2016/12/31,6.0924
603636.SH,2016/12/31,5.8276
603637.SH,2016/12/31,15.7529
603639.SH,2016/12/31,21.7501
603658.SH,2016/12/31,21.2629
603663.SH,2016/12/31,9.2342
603667.SH,2016/12/31,7.7762
603669.SH,2016/12/31,13.1622
603677.SH,2016/12/31,19.2937
603678.SH,2016/12/31,8.3239
603686.SH,2016/12/31,17.6641
603688.SH,2016/12/31,6.7507
603696.SH,2016/12/31,5.8441
603698.SH,2016/12/31,6.9849
603699.SH,2016/12/31,8.8648
603701.SH,2016/12/31,12.3984
603718.SH,2016/12/31,8.7142
603727.SH,2016/12/31,9.7531
603738.SH,2016/12/31,10.8215
603766.SH,2016/12/31,14.2301
603788.SH,2016/12/31,18.9497
603798.SH,2016/12/31,14.6083
603806.SH,2016/12/31,17.5152
603808.SH,2016/12/31,11.3909
603811.SH,2016/12/31,24.3317
603819.SH,2016/12/31,6.2779
603823.SH,2016/12/31,11.9572
603838.SH,2016/12/31,8.9798
603839.SH,2016/12/31,18.4029
603866.SH,2016/12/31,21.1722
603868.SH,2016/12/31,30.5022
603869.SH,2016/12/31,4.7915
603878.SH,2016/12/31,6.2987
603883.SH,2016/12/31,16.045
603886.SH,2016/12/31,11.6948
603889.SH,2016/12/31,13.4077
603898.SH,2016/12/31,21.772
603899.SH,2016/12/31,20.2854
603901.SH,2016/12/31,9.9002
603918.SH,2016/12/31,5.9939
603929.SH,2016/12/31,18.6055
603936.SH,2016/12/31,5.7148
603939.SH,2016/12/31,7.5575
603968.SH,2016/12/31,11.6972
603969.SH,2016/12/31,9.0889
603977.SH,2016/12/31,10.2016
603979.SH,2016/12/31,4.6391
603988.SH,2016/12/31,3.698
603989.SH,2016/12/31,14.8403
603993.SH,2016/12/31,5.3263
603997.SH,2016/12/31,16.3371
603998.SH,2016/12/31,7.5132
603999.SH,2016/12/31,5.1261
000001.SZ,2017/3/31,10.9402
000002.SZ,2017/3/31,18.3246
000006.SZ,2017/3/31,16.3169
000009.SZ,2017/3/31,5.2268
000011.SZ,2017/3/31,24.1804
000012.SZ,2017/3/31,9.5605
000014.SZ,2017/3/31,4.1053
000016.SZ,2017/3/31,3.8728
000021.SZ,2017/3/31,3.1964
000023.SZ,2017/3/31,5.2542
000026.SZ,2017/3/31,5.317
000027.SZ,2017/3/31,5.7833
000028.SZ,2017/3/31,13.8199
000030.SZ,2017/3/31,13.7268
000031.SZ,2017/3/31,11.771
000032.SZ,2017/3/31,3.7138
000039.SZ,2017/3/31,2.1372
000040.SZ,2017/3/31,1.6533
000042.SZ,2017/3/31,4.0854
000049.SZ,2017/3/31,23.3233
000050.SZ,2017/3/31,5.0247
000055.SZ,2017/3/31,30.5634
000058.SZ,2017/3/31,10.4517
000059.SZ,2017/3/31,16.1017
000060.SZ,2017/3/31,7.4867
000061.SZ,2017/3/31,1.8418
000062.SZ,2017/3/31,10.9755
000063.SZ,2017/3/31,-4.3501
000065.SZ,2017/3/31,14.7899
000066.SZ,2017/3/31,4.6114
000069.SZ,2017/3/31,15.7962
000070.SZ,2017/3/31,11.4789
000088.SZ,2017/3/31,5.9788
000089.SZ,2017/3/31,5.2946
000090.SZ,2017/3/31,9.9677
000096.SZ,2017/3/31,13.8908
000099.SZ,2017/3/31,2.8642
000100.SZ,2017/3/31,7.5659
000151.SZ,2017/3/31,9.6008
000156.SZ,2017/3/31,5.9209
000157.SZ,2017/3/31,-0.5109
000159.SZ,2017/3/31,1.8479
000166.SZ,2017/3/31,9.9941
000301.SZ,2017/3/31,3.2897
000333.SZ,2017/3/31,23.0869
000338.SZ,2017/3/31,9.6264
000400.SZ,2017/3/31,12.419
000401.SZ,2017/3/31,5.0634
000402.SZ,2017/3/31,9.0493
000404.SZ,2017/3/31,10.1952
000416.SZ,2017/3/31,3.8478
000417.SZ,2017/3/31,8.1206
000419.SZ,2017/3/31,5.0667
000421.SZ,2017/3/31,7.1948
000422.SZ,2017/3/31,-20.4593
000423.SZ,2017/3/31,21.3377
000425.SZ,2017/3/31,1.9347
000429.SZ,2017/3/31,12.7414
000488.SZ,2017/3/31,10.0568
000501.SZ,2017/3/31,16.036
000507.SZ,2017/3/31,3.5889
000513.SZ,2017/3/31,12.2201
000514.SZ,2017/3/31,4.8601
000517.SZ,2017/3/31,12.3
000521.SZ,2017/3/31,4.4182
000523.SZ,2017/3/31,2.3218
000525.SZ,2017/3/31,5.2071
000528.SZ,2017/3/31,1.5875
000529.SZ,2017/3/31,8.6605
000530.SZ,2017/3/31,5.8
000531.SZ,2017/3/31,13.8429
000532.SZ,2017/3/31,5.3052
000534.SZ,2017/3/31,5.8627
000538.SZ,2017/3/31,18.3766
000539.SZ,2017/3/31,3.0543
000541.SZ,2017/3/31,20.899
000543.SZ,2017/3/31,4.5564
000544.SZ,2017/3/31,5.7086
000547.SZ,2017/3/31,4.8685
000548.SZ,2017/3/31,3.8839
000550.SZ,2017/3/31,8.9656
000552.SZ,2017/3/31,4.4082
000553.SZ,2017/3/31,20.3336
000555.SZ,2017/3/31,5.3617
000559.SZ,2017/3/31,18.253
000560.SZ,2017/3/31,2.0432
000563.SZ,2017/3/31,6.2815
000565.SZ,2017/3/31,22.8615
000568.SZ,2017/3/31,18.3009
000570.SZ,2017/3/31,3.0612
000573.SZ,2017/3/31,11.5632
000581.SZ,2017/3/31,14.1379
000582.SZ,2017/3/31,7.19
000589.SZ,2017/3/31,3.6965
000591.SZ,2017/3/31,6.1488
000596.SZ,2017/3/31,14.9348
000598.SZ,2017/3/31,9.2694
000599.SZ,2017/3/31,3.575
000600.SZ,2017/3/31,8.9359
000601.SZ,2017/3/31,9.2707
000612.SZ,2017/3/31,3.5035
000617.SZ,2017/3/31,8.3106
000619.SZ,2017/3/31,2.3768
000620.SZ,2017/3/31,8.4401
000623.SZ,2017/3/31,8.9523
000625.SZ,2017/3/31,21.7823
000627.SZ,2017/3/31,7.9307
000630.SZ,2017/3/31,2.4542
000631.SZ,2017/3/31,6.8053
000635.SZ,2017/3/31,5.2396
000636.SZ,2017/3/31,1.8346
000637.SZ,2017/3/31,9.6998
000639.SZ,2017/3/31,6.8961
000650.SZ,2017/3/31,12.2859
000651.SZ,2017/3/31,28.2
000652.SZ,2017/3/31,6.8994
000656.SZ,2017/3/31,6.3639
000661.SZ,2017/3/31,12.5115
000665.SZ,2017/3/31,5.1403
000668.SZ,2017/3/31,-7.5202
000672.SZ,2017/3/31,16.8565
000685.SZ,2017/3/31,8.6071
000686.SZ,2017/3/31,7
000690.SZ,2017/3/31,6.5338
000700.SZ,2017/3/31,7.4801
000701.SZ,2017/3/31,2.9957
000703.SZ,2017/3/31,9.9906
000705.SZ,2017/3/31,3.6748
000708.SZ,2017/3/31,7.9487
000709.SZ,2017/3/31,4.5879
000712.SZ,2017/3/31,
000713.SZ,2017/3/31,0.0973
000715.SZ,2017/3/31,7.6937
000718.SZ,2017/3/31,14.3764
000719.SZ,2017/3/31,9.8862
000725.SZ,2017/3/31,5.1711
000726.SZ,2017/3/31,11.5126
000728.SZ,2017/3/31,6.8374
000729.SZ,2017/3/31,2.4807
000731.SZ,2017/3/31,-8.5181
000733.SZ,2017/3/31,4.9067
000736.SZ,2017/3/31,6.7679
000738.SZ,2017/3/31,4.2901
000739.SZ,2017/3/31,10.2151
000750.SZ,2017/3/31,6.4622
000752.SZ,2017/3/31,1.0076
000753.SZ,2017/3/31,9.7283
000756.SZ,2017/3/31,7.5199
000758.SZ,2017/3/31,6.0966
000759.SZ,2017/3/31,3.5691
000761.SZ,2017/3/31,8.0072
000768.SZ,2017/3/31,2.5191
000776.SZ,2017/3/31,10.2706
000777.SZ,2017/3/31,6.3128
000778.SZ,2017/3/31,3.2821
000782.SZ,2017/3/31,-4.7788
000783.SZ,2017/3/31,8.1886
000786.SZ,2017/3/31,11.5906
000788.SZ,2017/3/31,1.112
000789.SZ,2017/3/31,8.2018
000790.SZ,2017/3/31,11.9715
000791.SZ,2017/3/31,-1.0796
000793.SZ,2017/3/31,7.4405
000797.SZ,2017/3/31,11.5365
000799.SZ,2017/3/31,6.1685
000800.SZ,2017/3/31,-4.7038
000801.SZ,2017/3/31,7.5046
000802.SZ,2017/3/31,12.5027
000810.SZ,2017/3/31,13.6967
000811.SZ,2017/3/31,16.2449
000812.SZ,2017/3/31,3.9033
000816.SZ,2017/3/31,-4.2797
000819.SZ,2017/3/31,4.2491
000823.SZ,2017/3/31,7.4897
000825.SZ,2017/3/31,8.8568
000826.SZ,2017/3/31,11.6448
000828.SZ,2017/3/31,16.1241
000830.SZ,2017/3/31,5.492
000833.SZ,2017/3/31,2.0953
000838.SZ,2017/3/31,6.035
000839.SZ,2017/3/31,3.0228
000848.SZ,2017/3/31,18.5966
000850.SZ,2017/3/31,2.0907
000858.SZ,2017/3/31,14.7514
000859.SZ,2017/3/31,2.5339
000860.SZ,2017/3/31,6.1415
000861.SZ,2017/3/31,6.6878
000869.SZ,2017/3/31,10.9578
000876.SZ,2017/3/31,11.3727
000877.SZ,2017/3/31,2.6659
000880.SZ,2017/3/31,1.2821
000881.SZ,2017/3/31,5.859
000882.SZ,2017/3/31,1.37
000883.SZ,2017/3/31,8.0501
000885.SZ,2017/3/31,20.4165
000886.SZ,2017/3/31,3.8995
000887.SZ,2017/3/31,14.4629
000888.SZ,2017/3/31,9.2716
000889.SZ,2017/3/31,8.6941
000895.SZ,2017/3/31,27.8897
000898.SZ,2017/3/31,7.1798
000899.SZ,2017/3/31,6.2319
000900.SZ,2017/3/31,11.0723
000901.SZ,2017/3/31,2.9535
000902.SZ,2017/3/31,10.537
000903.SZ,2017/3/31,5.7663
000905.SZ,2017/3/31,7.413
000906.SZ,2017/3/31,8.0225
000910.SZ,2017/3/31,18.7623
000915.SZ,2017/3/31,17.3948
000917.SZ,2017/3/31,2.7742
000919.SZ,2017/3/31,6.7991
000920.SZ,2017/3/31,12.703
000921.SZ,2017/3/31,23.3962
000926.SZ,2017/3/31,6.0153
000928.SZ,2017/3/31,11.7932
000930.SZ,2017/3/31,14.1586
000933.SZ,2017/3/31,3.5789
000936.SZ,2017/3/31,12.4842
000937.SZ,2017/3/31,2.7662
000938.SZ,2017/3/31,4.5334
000948.SZ,2017/3/31,1.7663
000949.SZ,2017/3/31,4.197
000951.SZ,2017/3/31,10.8772
000961.SZ,2017/3/31,2.3061
000963.SZ,2017/3/31,19.8883
000965.SZ,2017/3/31,7.9222
000967.SZ,2017/3/31,7.6516
000968.SZ,2017/3/31,16.2607
000969.SZ,2017/3/31,1.6505
000970.SZ,2017/3/31,7.7907
000973.SZ,2017/3/31,6.0473
000975.SZ,2017/3/31,5.7277
000977.SZ,2017/3/31,5.9481
000978.SZ,2017/3/31,1.0434
000983.SZ,2017/3/31,4.9903
000985.SZ,2017/3/31,9.2565
000987.SZ,2017/3/31,
000988.SZ,2017/3/31,7.4441
000989.SZ,2017/3/31,15.3094
000990.SZ,2017/3/31,2.1532
000997.SZ,2017/3/31,22.3783
000998.SZ,2017/3/31,9.8062
000999.SZ,2017/3/31,14.0179
001696.SZ,2017/3/31,7.75
001872.SZ,2017/3/31,11.3375
001914.SZ,2017/3/31,6.0333
001979.SZ,2017/3/31,18.6168
002001.SZ,2017/3/31,15.4182
002003.SZ,2017/3/31,13.3769
002004.SZ,2017/3/31,5.5095
002007.SZ,2017/3/31,18.8508
002008.SZ,2017/3/31,14.2501
002009.SZ,2017/3/31,5.7179
002010.SZ,2017/3/31,6.2172
002012.SZ,2017/3/31,2.6574
002014.SZ,2017/3/31,12.6465
002016.SZ,2017/3/31,7.671
002017.SZ,2017/3/31,8.9595
002019.SZ,2017/3/31,20.6007
002020.SZ,2017/3/31,8.6718
002022.SZ,2017/3/31,11.683
002024.SZ,2017/3/31,1.5491
002025.SZ,2017/3/31,12.2209
002026.SZ,2017/3/31,5.2489
002027.SZ,2017/3/31,54.1447
002028.SZ,2017/3/31,7.5673
002029.SZ,2017/3/31,5.1807
002030.SZ,2017/3/31,6.5334
002031.SZ,2017/3/31,1.007
002032.SZ,2017/3/31,23.8114
002033.SZ,2017/3/31,10.3941
002034.SZ,2017/3/31,16.8558
002035.SZ,2017/3/31,19.6571
002036.SZ,2017/3/31,13.1224
002037.SZ,2017/3/31,4.6248
002038.SZ,2017/3/31,10.6842
002039.SZ,2017/3/31,3.1723
002040.SZ,2017/3/31,4.2718
002041.SZ,2017/3/31,13.4317
002042.SZ,2017/3/31,8.5743
002043.SZ,2017/3/31,17.5732
002044.SZ,2017/3/31,14.8115
002045.SZ,2017/3/31,5.5561
002046.SZ,2017/3/31,7.3805
002048.SZ,2017/3/31,14.8717
002049.SZ,2017/3/31,10.0042
002050.SZ,2017/3/31,18.7048
002051.SZ,2017/3/31,17.8921
002053.SZ,2017/3/31,11.8479
002054.SZ,2017/3/31,8.7758
002055.SZ,2017/3/31,2.7814
002056.SZ,2017/3/31,10.0905
002057.SZ,2017/3/31,14.1854
002058.SZ,2017/3/31,3.3671
002059.SZ,2017/3/31,5.1505
002060.SZ,2017/3/31,4.929
002061.SZ,2017/3/31,19.9186
002062.SZ,2017/3/31,9.1724
002063.SZ,2017/3/31,7.2999
002064.SZ,2017/3/31,-7.3558
002065.SZ,2017/3/31,13.3532
002068.SZ,2017/3/31,10.1172
002073.SZ,2017/3/31,-15.7825
002074.SZ,2017/3/31,22.3855
002076.SZ,2017/3/31,4.2101
002078.SZ,2017/3/31,16.1292
002079.SZ,2017/3/31,8.0227
002080.SZ,2017/3/31,5.6967
002081.SZ,2017/3/31,16.2641
002082.SZ,2017/3/31,4.8708
002083.SZ,2017/3/31,12.4627
002084.SZ,2017/3/31,7.8026
002085.SZ,2017/3/31,18.0793
002087.SZ,2017/3/31,7.1969
002088.SZ,2017/3/31,6.7209
002089.SZ,2017/3/31,2.7105
002090.SZ,2017/3/31,10.0323
002091.SZ,2017/3/31,9.2647
002092.SZ,2017/3/31,14.6331
002093.SZ,2017/3/31,3.0528
002095.SZ,2017/3/31,1.5914
002096.SZ,2017/3/31,1.5679
002097.SZ,2017/3/31,4.9316
002098.SZ,2017/3/31,10.5659
002099.SZ,2017/3/31,4.2568
002100.SZ,2017/3/31,14.7383
002101.SZ,2017/3/31,8.5904
002103.SZ,2017/3/31,7.586
002104.SZ,2017/3/31,7.6978
002105.SZ,2017/3/31,5.121
002106.SZ,2017/3/31,6.5117
002108.SZ,2017/3/31,18.2714
002110.SZ,2017/3/31,16.7483
002111.SZ,2017/3/31,6.2606
002115.SZ,2017/3/31,3.6069
002116.SZ,2017/3/31,10.758
002117.SZ,2017/3/31,13.7209
002119.SZ,2017/3/31,7.0016
002120.SZ,2017/3/31,31.1589
002121.SZ,2017/3/31,6.8609
002124.SZ,2017/3/31,12.1964
002126.SZ,2017/3/31,11.8326
002128.SZ,2017/3/31,12.4014
002129.SZ,2017/3/31,3.7861
002130.SZ,2017/3/31,3.8128
002131.SZ,2017/3/31,7.6835
002132.SZ,2017/3/31,4.2917
002133.SZ,2017/3/31,6.0169
002135.SZ,2017/3/31,2.5397
002136.SZ,2017/3/31,16.7196
002138.SZ,2017/3/31,12.7139
002139.SZ,2017/3/31,8.985
002140.SZ,2017/3/31,4.1366
002142.SZ,2017/3/31,15.7707
002144.SZ,2017/3/31,6.3772
002146.SZ,2017/3/31,17.7181
002148.SZ,2017/3/31,9.3387
002149.SZ,2017/3/31,1.5807
002150.SZ,2017/3/31,9.7091
002151.SZ,2017/3/31,1.5463
002152.SZ,2017/3/31,10.4831
002153.SZ,2017/3/31,7.8124
002154.SZ,2017/3/31,-15.8174
002155.SZ,2017/3/31,4.9078
002156.SZ,2017/3/31,4.7016
002157.SZ,2017/3/31,15.8672
002158.SZ,2017/3/31,10.5201
002161.SZ,2017/3/31,1.4587
002165.SZ,2017/3/31,7.2606
002166.SZ,2017/3/31,7.6823
002169.SZ,2017/3/31,4.0932
002170.SZ,2017/3/31,3.7337
002171.SZ,2017/3/31,7.575
002174.SZ,2017/3/31,23.377
002176.SZ,2017/3/31,5.4601
